Cardoza,40,40,60
arnold,100,50,90
Kinder,90,20,20
Baranczak,30,80,80
Corkery,10,70,70
Desai,80,40,30
Anglin,70,20,20
Borack,60,20,70
Giesbrecht,30,50,50
day,90,90,70
Aragon,90,30,30
Wittman,10,30,90
Tseko,90,30,40
Reinhold,30,20,50
Wehnes,70,30,70
Babu,40,100,20
Metzler,90,30,80
Eisen,80,90,80
Plant,40,90,80
Schifrin,70,60,20
Benna,40,40,40
Scala,20,30,80
Deschner,30,20,100
Clubb,20,80,100
Harder,50,100,10
Denney,40,100,70
Grusby,10,70,100
Smirin,30,80,70
Bills,10,20,40
Anderson-Imbert,30,100,50
Aidonidis,20,40,20
Brunazzo,10,60,60
von Bismarck,30,50,10
Rogantin,50,30,90
Brantley,10,80,70
Mitnick,30,30,20
Cho,60,50,10
Buck,40,80,100
Tibullus,40,30,60
Poincaire,100,70,60
Fillios,10,100,70
Nanna,10,70,80
Aubrey,80,50,100
Dresser,10,80,100
Syrus,50,20,30
Roget,40,20,40
Skornik,70,10,50
Levy,50,60,10
Curll,40,50,100
Mcguigan,80,30,60
Kolton,20,10,80
Shedd,60,70,60
Killip,30,20,20
Peck,60,20,100
Scheibner,100,70,60
Marcum,90,70,40
Garson,80,50,30
Perali,90,80,40
Bey,80,100,60
Tribe,10,80,30
Dowell,30,30,80
Lissy,80,80,100
Richter,20,10,10
Peacock,90,50,60
Kafka,80,40,50
Polinsky,60,90,40
Streiff,10,90,90
Vancura,60,40,40
Repina,30,30,60
Ross-Degnan,30,90,80
Igoe,100,90,50
Petrarch,30,70,10
Rushing,30,60,70
Urtz,70,70,30
Menzies,70,40,70
Fearnley,100,50,90
Bremer,60,80,90
Peritz,20,70,60
Killingsworth,40,40,10
Tanouye,60,90,30
Harlow,30,90,20
Vannelli,70,100,90
carlson,70,100,30
Cambanis,50,100,10
Hertzmark,90,80,30
Pinca,80,40,60
Melnick,10,50,60
Marschall,50,100,100
Doddis,50,60,60
Galilei,20,40,80
Dalzell,80,20,10
Shinya,50,60,40
Mckeague,20,70,20
Seborg,10,70,100
Stuppard-Leung,40,70,50
Langenberg,70,100,10
Krailo,10,50,30
Knuff,80,30,100
christensen,70,40,100
Pilot,30,50,20
Lipkin,40,40,20
Allyn,80,10,60
Kolb,20,50,40
Ulrich,20,60,90
Diala,70,80,10
Nicoll,70,10,50
Rawls,100,10,50
Basford,20,40,30
West,10,60,90
Zanella,20,90,40
McNeill,20,30,10
Brosnan,100,20,30
McFadden,50,90,90
Cage,90,40,70
Weisman,90,70,50
Boniface,60,30,20
Hartin,80,30,40
long,50,40,100
de Muller,60,90,100
Brackett,40,30,100
Quan,30,80,50
Garenne,50,60,80
Seeley,60,10,10
Hollister,100,70,10
Samuels,80,80,30
Fowler,100,50,50
Kuntz,80,50,20
Rosenkrantz,70,30,100
Kratz,80,100,20
Chekov,70,90,20
Bratko,80,70,100
Peterkin,60,30,50
Loedel,100,60,50
Clarkson,20,30,20
Keightley,50,80,50
Wheeler,80,60,40
Kleiman,50,90,60
Venanzoni,100,90,90
Herbert,70,80,60
Ihaka,10,70,30
Birch,20,80,100
Anninger,50,60,60
wood,20,60,70
Reed,20,50,100
Lao-tzu,40,70,100
Kehoe,30,80,100
Ruchames,20,50,40
Alix,70,20,100
Ashley-Pitt,20,100,20
Thistle,90,10,60
Daboni,60,30,60
Perrine,40,30,50
Kindall,60,80,70
Hasselblatt,40,30,70
Teuteberg,30,90,20
Reiman,100,90,100
Brock-Broido,20,60,50
Schantz,30,80,50
Gravenor,50,60,30
Frisken,100,30,100
Zannella,80,10,100
Zane,10,20,80
Caba,50,50,60
Hanser,10,100,10
Vonnegut,10,50,30
Aihara,60,40,50
Moreo,10,30,60
Vessot,70,40,50
Erdos,40,80,60
Mchale,10,30,80
Theobald,50,100,50
Tudge,90,20,10
Mcsheffrey,10,60,40
Tumin,60,60,70
Ogata,70,60,20
Marsh,40,70,40
Maceachern,80,70,20
Ebeling,70,100,70
Iuculano,30,50,40
Lacey,80,20,30
Ulam,20,60,20
Chasson,10,20,10
Marchetti,10,100,30
Shavelson,40,20,90
Eng,60,10,90
Hewkin,60,50,40
Aricanli,10,100,30
Boehrer,10,20,10
Gastaldi,30,40,30
Heroux,60,30,20
Hung,100,90,40
Seheult,10,70,70
Endler,10,10,20
Zraket,100,20,10
Rickles,80,90,60
Dunson,20,90,30
Jordan,60,80,100
Joly,30,10,90
Beyer,50,10,40
Villarreal,70,30,20
Stalnaker,30,40,80
Alexander,90,100,20
Overboe,10,40,60
Dziejman,30,40,80
Daynard,10,10,70
Seger,60,30,60
Ballantyne,40,70,40
Estes,90,100,80
Camarillo,10,100,100
Nicholls,20,20,70
Franzen,60,80,30
Branigan,70,60,40
Swick,40,60,60
Dabrowski,80,70,50
Bryan,100,30,70
Sarin,100,60,80
Mayne,30,10,60
Alcorn,50,50,60
von Braun,60,30,60
Cratsley,40,20,60
Dackerman,70,70,50
Brittain,80,50,70
Alavi,30,10,90
Blakeborough,10,90,100
Gasko,20,10,20
Conner,50,100,90
Oeun,50,40,70
Mei,20,60,30
Sul,10,40,90
Jennison,100,80,70
Ru,60,60,80
Panizzon,10,100,70
Heller,90,90,10
Radde,60,90,20
Rosefsky,100,100,30
Lesperance,90,80,40
Decristoforo,10,70,10
Shoesmith,30,30,70
Vanderleeden,10,80,100
Van Baalen,40,50,50
Ramires,80,60,60
Twomey,70,50,50
Hilyard,20,20,40
Pijoan,90,30,60
Kelley-Milburn,50,70,10
Popiel,30,50,60
Buscemi,70,20,10
Karasinski,60,20,40
Maalouf,100,30,90
Kaspin,80,10,80
Bolthausen,50,100,100
Fontana,100,40,50
Bhiladvala,40,50,20
Bar-Natan,80,20,30
Nugent,10,60,50
Kinney,70,40,30
Toth,100,10,20
lane,20,80,60
Falsey,80,90,80
Somerville,50,90,70
Vernizzi,70,90,20
Grow,20,30,90
Jagers,20,100,80
Weston,70,90,100
Kinsley,20,100,90
D'ettore,10,60,20
Waniewski,30,90,70
Edison,30,100,60
Gregory,40,20,20
Book,100,100,50
Hefferman,20,50,90
De Magistris,50,90,80
Kieran,10,70,60
Watts,70,60,20
North,70,50,40
Liseo,70,80,80
Arena,100,70,80
Stephenson,30,40,60
Cramer,40,40,20
Carlton,40,80,60
Schanda,80,90,100
Lipson,20,40,60
Lazarus,30,100,10
Webster,40,10,90
Broz,20,20,60
Sahlman,80,90,50
Humphreys,30,20,50
Rowland,90,70,80
Filman,80,50,20
Torok,50,50,90
Nickerson,10,30,20
Calvaruso,70,80,50
Taniguchi,30,70,40
Bucci,40,20,90
Soep,10,90,40
Quintano,10,40,90
Perrimon,80,10,50
Xia,60,90,90
Lake,50,80,90
Topol,40,10,70
Shillady,90,70,30
Russak,100,100,60
Rosetti,50,30,90
Millikan,50,40,50
Seoh,60,30,20
Cooney,30,60,50
Clasen,90,70,20
Dagotto,10,70,20
Mathurin,10,90,60
Rockwell,10,80,70
Schad,10,30,70
Galeotti,90,20,80
Mc Clure,20,70,100
Morabito,30,90,30
Tarantola,100,20,90
Abdullah,80,60,50
Horrell,80,10,50
Hablitz,40,30,20
Macleod,30,50,70
hanson,30,10,50
Rose,100,50,10
Chan,90,90,10
Muller,70,50,30
Serageldin,10,100,20
palmer,60,10,20
Ebralidse,50,30,90
Maturo,90,60,100
Cash,30,70,40
Halkias,40,60,10
Flowerdew,60,30,100
Bellini,30,60,60
Tomlinson,50,90,20
Lennon,40,10,70
Frader,20,10,50
Ko,100,80,10
Lakin,20,10,40
Barlow,40,100,90
Milenkovic,50,10,70
Trim,20,70,30
Duffey,100,70,30
Gardel,40,100,50
Luyendyk,30,20,40
Ring,40,70,70
Gingerich,80,80,100
Romeo,70,100,100
Hampe,70,50,40
Vanvalkenburgh,90,60,30
Iannaccone,30,50,60
Monari,60,100,90
Kimmerly,90,90,10
Ghellini,50,90,30
Egan,70,70,50
Kerns,70,30,100
Daniel,70,40,30
Rhodes-defty,80,10,60
Sinsheimer,10,30,70
Lancaster,60,100,100
Fischer,80,30,60
Lovitz,60,30,10
Zaccarin,20,60,80
Tharamel,10,10,50
Van Ballegooijen,30,40,10
Gerig,90,60,70
Lichten,100,60,100
Forste-Grupp,10,60,10
Ghildyal,70,90,50
Goldsmith,80,70,100
Spier,70,50,40
Corr,40,90,60
Beland,30,80,70
Dohrman,80,60,100
Youtz,80,10,50
Prescod,60,20,50
Molloy,90,20,30
Levitan,60,60,90
Palepu,80,80,30
English,50,20,20
Sanclemente,70,100,80
Persky,30,50,60
Dumas,70,40,30
Lomeli,40,70,30
Colvin,50,40,50
Bhide,80,100,90
Marubini,20,40,70
Larkin,70,60,40
Pierre,10,60,70
Stiller,100,30,40
Galli,100,60,40
Page,30,50,60
Stephens,100,100,80
Ferriell,20,100,30
Gunn,100,70,70
Satumo,80,30,40
Dufour,10,90,70
Awakuni,20,70,10
Maheras,40,40,100
Guthke,10,30,60
Ducharme,30,40,10
Dilla Alfonso,20,50,90
Spinell,10,70,100
Cogswell,80,70,100
Bismarck,100,80,30
Leape,40,10,100
Chodosh,20,30,60
Hidalgo,10,60,10
Tricoli,80,10,20
Berliner,10,100,100
Bergeron,80,100,70
Milani,10,70,70
stone,30,10,60
Gillespie,70,90,100
Broughton,30,40,40
Mccraw,70,60,20
Dorey,80,70,50
Distaso,90,20,20
Salisbury-Rowswell,70,30,90
Hibbett,80,100,20
Schock,40,30,80
Decesar,40,80,50
bradley,80,70,100
Johansson-Los,80,50,100
Francis,80,30,60
Turner,60,90,10
Dicioccio,50,70,60
Beardslee,40,10,10
Aijian,90,80,30
Stoltzman,90,60,70
Mullaly,80,90,80
Spielman,70,10,50
Shukri,70,60,10
Coakley,60,30,90
Payson,20,90,20
Sloggett,60,80,50
Dressel,50,40,40
Kitchin,20,70,10
Bruno,90,40,60
Payne,70,30,60
Rettaroli,10,70,90
Transue,20,100,40
Rosenthal,50,70,80
Zenga,20,30,70
Benson,50,30,30
Bunting,40,70,100
Gandhi,60,10,90
Valminuto,60,80,10
Benfatto,100,90,10
Kindlund,10,20,20
Donner,70,80,20
Fanburg,50,40,50
Marquis,30,20,100
Hoyt,80,50,80
Ouchida,80,50,100
Wolfthal,70,40,60
Lenderking,40,60,50
Heanue,100,30,100
Fields-Berry,20,90,20
Remey,80,20,30
Colnago,10,70,30
Tisak,10,20,60
Showard,10,80,90
Morales,50,80,40
Harmel,100,60,60
Rooney,40,50,60
Joujoute,80,40,40
Layzer,90,60,10
Coleman,90,90,30
Cortell,40,90,50
Bridgman,20,70,50
Axworthy,60,60,90
Raskino,40,100,10
Freed,40,100,70
Kieff,40,70,60
Fosdick,80,80,70
Kline,40,100,80
Glazebrook,20,30,90
Shayegan,70,70,90
Aburdene,50,40,10
Wollitzer,100,50,80
Mcnair,90,70,20
Marchessault,90,70,70
Ellenberger,70,50,20
Brenig,100,70,40
Voigt,40,10,50
Graf,100,90,40
Stoto,90,70,60
Donlon,30,70,20
Herman,10,40,100
Wetherill,90,60,20
Blatt,100,10,100
Cascella,70,70,70
Mayo,90,60,10
Gutheil,20,70,20
Gombosi,30,40,60
Kudera,40,90,100
Rhoades,30,50,60
Kepler,100,100,70
Hetu,70,80,90
Teague,60,20,10
Childs,90,90,10
Card,30,100,80
henry,40,60,40
Welpy,80,60,90
Gretz,10,90,20
Lamont,10,40,60
Zytowski,70,40,60
Zotti,100,60,70
Lesse,100,100,100
Scheff,30,30,20
Ustinowich,80,80,90
Renaud,30,80,30
Garber,60,40,50
Lino,40,20,80
butler,40,100,10
Najjar,60,60,10
Conant,60,20,30
Chien,70,60,30
Kronecker,20,20,60
Ingalls,20,60,20
Remillard,80,20,30
Seiberling,60,10,70
Hainski,50,80,10
Mc Namara,40,50,40
Bercovitch,80,30,80
Mortera,70,50,50
Beverley,70,70,30
Adrian-Haberly,60,100,50
Dethridge,60,70,100
Thornton,30,50,10
Reid,60,70,90
Cochran,80,50,100
Wasek,100,10,50
Durocher,60,10,70
Kraytsberg,90,80,40
Schauer,20,20,90
Pedulla',100,50,60
Kaye,40,70,30
Viret,90,90,100
Herold,100,50,60
Demeke,70,70,30
Rojas,100,70,80
Davey,90,40,20
Kne,40,20,60
Brustein,10,100,20
Elam,40,100,50
Desu,20,60,50
Smith,60,10,60
Noyes,70,100,90
Falconi,30,90,40
Shorack,50,100,100
Carroll,80,20,20
Mehrabi,60,10,100
Rettore,10,30,90
Carlisle,90,70,60
Granovsky,20,50,10
Armitage,40,60,50
Hartel,80,60,80
Swift,90,100,70
Dockery,20,40,100
Bartoli,60,70,90
Tosteson,40,80,30
Lenti,100,70,70
Chaganty,30,70,10
Jen,20,30,90
Forsyth,40,60,80
Bowater,80,80,30
Watson,80,30,50
Kadner,60,50,90
holmes,30,40,50
Bowen,50,50,80
Campanelli,80,80,20
Goldin,40,10,90
Mazzali,90,20,60
Lobdell,30,70,90
Castaneda,80,70,100
zimmerman,80,30,100
Mangan,100,60,10
Kelsch,50,50,10
Brick,70,80,10
Alwin,90,100,90
Crocker,30,70,60
Ono,60,40,20
Fregoso,10,50,40
Cranston,70,70,10
Mentra,30,90,80
Braunholtz,70,40,100
Latimer,40,80,60
Kaplow,20,10,40
kelley,60,90,30
Oyama,10,60,60
Matlick,80,20,50
Sczech,50,100,30
Shepard,100,50,20
Howson,80,40,100
Hutson,10,30,70
Beck,80,10,20
Pang,80,80,20
Yedidia,90,70,50
Farahmand,30,10,10
Bosler,70,90,40
Ballone,60,10,20
Govern,100,80,90
Bergman,60,50,60
Pitney,40,70,30
Matrone,90,100,30
Giannola,70,10,40
Ramotar,30,30,100
Kirshner,60,30,30
Comtois,80,60,50
Keen,20,30,60
Shallow,30,40,10
Glunt,90,70,50
Roll,40,80,40
Mutschler,70,40,80
Acker,50,60,100
Swanson,50,30,60
Paine,50,60,10
Zarate,70,40,40
Dickson,100,60,80
Deyab,40,70,30
Moorman,30,50,70
Blew,40,30,20
Cupal,10,10,30
Raphael,80,90,70
Lombardo,10,60,20
young,20,50,100
walton,40,30,100
Gallant,40,40,80
Yutang,90,50,30
Toro,40,70,50
Soukup,80,70,90
Kalkofen,30,100,70
Desjardins,100,50,100
Conrad,10,80,50
Rufner,40,20,50
Defeo,40,100,60
Jun,80,50,100
Hainsworth,80,40,20
Marron,80,50,80
Sekler,100,100,70
Braddock,20,70,100
Berson,80,20,20
Cashman,70,60,20
Head,90,70,20
Livi,50,50,40
Gabree,50,100,50
Kurosaka,100,50,40
Sedgwick,40,70,40
Delvy,30,10,90
Stalewski,40,40,50
Eden,80,10,60
San Filippo,50,60,20
Juvenal,20,60,80
Bonarini,40,50,50
Galanis,20,50,100
Weisert,10,80,70
Gautier,60,70,100
Hughson,90,60,20
Douglas,80,50,70
Ford,20,40,60
Bohannon,20,40,60
Daigle,30,30,80
Maravalle,100,90,80
Betjeman,80,20,40
Exner,20,80,40
Caras,100,100,100
Shepp,60,10,70
Lupton,30,60,50
Cassels,10,80,60
Heermans,40,30,40
Hadidian,80,40,50
Augustus,30,60,40
Edwards,90,30,100
Kleinfelder,10,20,60
Applebome,40,90,80
Baptista,50,30,30
Vere-Jones,40,80,100
Gershovich,60,70,60
Kleiner,40,30,100
Walther,90,100,100
Hollins,50,100,10
Carbon,30,80,80
Orviati,80,70,50
Tanis,60,30,30
Forsythe,50,10,10
Andron,90,100,50
Gaeta,20,50,70
Bankston,50,80,90
Metcalfe,80,70,20
Bouraad-Nash,100,50,20
O'Shaughnessy,60,30,40
Economos,10,40,40
Bebchuk,70,30,100
Huber,20,40,90
Skylstad,70,50,100
Kochanek,90,60,100
Polverini,40,20,60
Fidler,80,90,20
Gong,50,60,10
Rajagopalan,60,40,100
Blagg,90,60,90
Nummi,100,20,60
Nordhoff,60,100,90
Berzuini,10,90,10
Greeley,20,80,30
Prospero,40,20,50
Hubacek,60,100,70
Tolman,100,40,40
Blanc,20,60,30
Mcleon,90,10,40
Panasyuk,70,100,30
Moren,40,80,40
Slade,100,20,30
Wolk,90,30,70
Lashley,10,40,10
Cariani,20,20,60
Tanser,30,30,90
Soliani,20,30,100
Boehme,90,70,50
Sherwin,90,60,30
Photopoulos,70,90,80
Shelley,30,90,70
Rochester,30,100,60
Salisbury,50,90,40
Ruan,90,60,80
Schoenbach,30,80,70
Giannini,30,70,80
Scanlan,90,100,30
Perry,70,60,50
Marriott,90,100,30
Shattuck,30,20,50
Foulds,50,80,90
Cifarelli,70,80,50
Laws,50,100,50
Bawdekar,100,70,60
Lineback,80,30,10
Velarde,30,40,100
Sesling,50,100,60
Dervis,50,60,90
Muto,100,20,70
Duggan,40,10,50
Budding,70,30,90
Bailar,70,100,10
Andrade,50,20,30
Shaw,50,90,70
Daddi,60,10,80
Jagoe,10,100,50
Nobile,90,50,40
Stine,30,80,50
Berra,100,40,20
Pabari,100,40,90
Spicer,50,60,40
Kholyavenko,60,50,40
Ilan,40,100,40
Leibundgut,70,90,60
Stang,90,80,40
Drager,60,30,60
Morello,90,10,20
Norweg,20,80,90
Linzee,30,20,100
Miralles,90,60,100
Cavat,70,90,100
Juan,80,20,40
Elston,40,100,20
Caroti,80,30,60
Geribo,30,20,100
Sayied,10,100,100
Plumb,90,20,40
Delossa,10,50,80
Carman,20,100,10
Semuels,90,40,90
Haymon,30,70,80
Coxon,40,100,10
Kjonegaard,90,50,80
Blum,30,50,10
Manese,70,20,10
Hearsum,70,60,90
Rola,70,20,90
Pinson,20,60,30
Vilche,80,90,80
Brontsema,80,20,90
Morani,60,70,90
Isaac,70,70,40
Gilligan,40,60,90
reed,90,40,60
Fucillo,70,30,90
Hemmati-Brivanlou,100,20,70
Grosel,50,100,60
Arnold,30,40,10
Hughes,30,30,60
Garnick,100,60,40
Raboud,40,10,70
Barnard,50,50,80
Meilijson,10,70,90
Quon,90,60,80
Zevin,70,50,30
Weinhaus,20,70,30
Needham,80,70,90
Papa,60,60,70
Olsthoorn,40,10,70
Kearns,20,60,10
Holliday,100,80,90
Whiting,80,20,30
Bottiroli,20,30,70
Iyer,60,100,50
Hamm,30,60,50
Donadio,90,10,40
Doll,50,40,70
Goldner,40,30,90
Hoe,90,70,100
Wesley-Lambert,30,40,20
Stroud,50,20,70
Rosenfeld,60,50,40
Hargrave,80,10,20
Shropshire,20,80,80
Hernadi,50,100,10
Van Roosen,100,70,10
Iralu,70,80,50
Barbetti,70,60,100
Hegel,30,30,30
Heatherton,60,90,100
Mitchell,50,20,30
Hirsch,70,90,20
Mikelson,90,100,30
Ravitzky,80,40,60
Langille,70,40,100
Turano,20,20,80
Ally,70,40,100
Moon,30,30,20
Moir,90,90,10
Tretter,40,20,40
Crowley,40,70,100
Cowen,30,60,80
Merrithew,20,100,80
Gilstrap,60,70,70
Schutjer,80,60,20
Schnare,80,20,10
Mcknespiey,80,50,80
Hauser,10,70,100
short,20,90,60
Knott,100,60,40
Kipling,80,80,10
Meulbroek,40,100,50
Luebke,30,30,50
Garman,70,70,70
Leombruno,10,10,40
Ewing,80,70,60
Apodaca,10,20,90
Shoemaker,60,50,30
Koss,70,90,50
Asimov,90,40,10
Baldisserotto,50,80,50
Mcarthur,90,10,20
Mankiw,70,10,100
Augustin,90,80,90
Mallozzi,80,90,100
Vignola,20,60,40
Robertucci,60,30,70
Hao,80,80,10
Hammerness,20,50,90
Moustaid,60,60,50
Cortese,70,20,80
Schnetz,10,90,60
Huang,80,60,30
Coundouriotis,50,30,100
Puzyn,70,100,90
Taborsky,80,40,60
Mcrae,50,60,90
Miletus,70,10,80
Fitzgerald,40,100,20
Hope,20,70,70
Scoles,80,80,40
Yalman,10,100,20
Pilgrim,30,60,50
Barese,70,80,60
Boeriu,40,40,40
Paolera,90,100,20
Zupan,40,20,90
Gabrielse,60,20,20
Fernandes,40,80,60
Palmieri,10,90,10
Corsano,10,60,20
Peppard,50,10,60
Clinton,50,20,30
Callow,90,10,80
Schmitz,100,90,80
Reiser,50,100,70
Guidotti,90,80,50
Nill,100,50,40
Zinberg,60,60,100
Bohlen,60,90,100
Richmond,100,60,90
Gaziano,20,60,70
Defoe,10,10,90
Ino,40,80,60
Falls,90,30,100
Marinko,10,100,70
Kangaloo,50,50,60
Young,70,90,40
Digard,40,10,30
Kuensch,40,90,80
Delattre,50,20,60
Taguchi,40,40,20
Branton,70,70,100
Tierney,100,90,10
Hanlin,30,80,10
Wolanski,80,10,10
Lundell,60,70,70
Silverberg,10,60,40
Lapson,100,80,100
Pinelis,50,90,10
Lueders-Booth,50,10,50
Kuliopulos,80,20,10
Radford,100,50,30
Botosh,10,20,10
Bonang,60,60,30
Daldalian,30,100,80
Tolliday,50,100,90
Davidsen,90,40,40
Einstein,80,60,30
Bloemhof,40,100,20
Andrew,70,100,50
Robins,60,20,60
Bye,20,90,30
Gonski,70,10,10
Stampfer,60,10,20
Odlyzko,100,60,80
Borges,50,70,60
Protter,40,90,70
Jarnagin,100,30,40
Barrick,90,80,20
Cosmides,70,40,30
Freeborn,10,70,90
James,10,10,30
Capozzoli,50,90,30
Silber,10,20,70
Breton,50,70,80
Gornshteyn,100,80,30
Hilton,60,70,80
Wakeham,70,30,50
Lodish,70,90,50
Bajorski,10,60,70
Guerin,80,50,60
Buerle,80,50,90
Litton,60,20,50
Milne,80,70,100
Lieth,70,60,50
Mclaughlin,30,60,100
Singpurwalla,90,20,70
Guido,40,10,90
Pellish,80,40,40
Wasser,20,100,80
Cannari,90,80,50
harrison,60,90,40
Salmassi,10,90,70
Chataway,20,70,80
Loring,70,60,70
Sitter,30,40,70
Seltzer,30,100,30
Kirkpatrick,50,100,20
rogers,10,70,30
Boretti,20,90,80
Munoz,60,90,90
Jarrell,70,40,20
Fasso',20,20,40
Macdonald,70,80,30
Rosario,30,40,50
Pritz,20,10,70
Wagen,80,40,90
obrien,50,60,30
Gilles,40,70,80
Hyams,70,10,80
Pollak,20,100,40
Slasor,60,20,20
Rollans,80,60,40
Elster,20,40,40
Laufer,60,60,90
Schippers,100,50,10
Stukel,40,20,40
Bellacicco,70,40,70
Shallenberger,40,40,100
Chaney,40,20,80
Huston,100,30,90
Vena,10,30,10
Takemi,70,20,70
Altobelli,10,20,20
Jander,90,50,40
Giommi,40,40,60
Romano,100,30,60
Kimmel,40,90,70
Canel,10,80,80
Lotstein,80,10,30
Cesare,50,20,70
Schnabel,50,10,30
Dailey,60,100,40
Arjas,10,20,40
Wild,10,80,20
Whilton,30,80,20
Kettenring,20,80,40
Reardon,40,40,90
Mauger,30,10,40
Rao,90,90,20
MacNeill,90,60,90
Jeanneret,70,70,60
Larner,60,90,30
Eagle,50,40,70
Pollard,90,30,40
Houchens,80,90,90
Thierfelder,90,70,20
Steinbeck,30,40,40
Ciampi,90,20,30
Thanos,60,20,50
Hajra,60,50,80
Swarbrick,10,100,90
Degeorge,30,100,30
Bestor,70,70,30
Piegorsch,60,80,50
Ladetto,60,80,100
Mecatti,20,90,50
Mandel,60,70,90
Kirby,20,20,50
Zalkalns,90,30,40
Brovkin,30,30,20
Lindquist,100,90,80
Huggins,20,40,90
Storlazzi,50,30,10
Rybicki,100,10,100
Grosslight,30,80,10
Parenteau,50,80,30
First,70,70,50
Kraemer,80,20,20
Coldren,10,30,70
Baleja,100,50,20
Bastard,60,60,100
Macarthur,60,80,20
Bryant,10,100,70
Bikoff,60,30,70
Mullaney,20,80,100
Macfarquhar,10,60,40
Helgeson,90,10,40
D'Ambra,60,40,50
Fortes,90,30,70
Scholl,80,10,10
Ottile,90,30,50
Lokos,60,30,100
Ferrandino,80,10,70
Mecham,60,40,80
Verdile,20,10,100
Balasooriya,80,70,90
Bonadio,50,50,40
Kurtz,90,30,90
Devegvar,100,90,100
Ramesh,70,80,80
Nebebe,30,10,10
Harold,90,80,30
Collat,100,50,10
Blotner,10,40,70
Orsher,60,60,90
Heidenrich,60,20,40
harris,50,40,40
Proffitt,40,80,90
Carranza,10,80,40
Madgett,70,70,50
Coe,90,40,70
Allain,10,80,80
Dawkins,100,90,60
Lavon,100,90,10
Ames,20,50,20
Simo,100,20,30
Korrick,40,100,30
Traile,100,90,30
Fineschi,60,30,70
Matsumura,70,20,10
Papandreou,40,70,70
Froda,80,50,80
Bakwin,30,40,80
Rochefoucauld,70,50,40
Rivest,80,60,80
rice,90,40,40
Burson,80,10,20
Wunderlich,40,30,90
Greep,10,40,30
Lautrec,60,100,100
Wilmot,20,50,10
Morgenthal,40,60,50
Inoue,20,100,30
Tanase,10,10,100
Degiso,60,20,20
Supple,60,10,70
Bourneuf,40,50,20
Ospina,20,10,100
Holm,80,20,10
morgan,10,80,30
Sethuraman,80,50,20
Tuck,60,20,20
Luna dela Rosa,10,50,30
Gay,20,80,50
Beach,30,60,100
Roach,10,60,20
Gherardini,30,90,80
Sperazzo,70,60,20
Nedzweski,40,60,50
Metelka,70,10,30
Blodgett,50,70,50
Whyte,100,20,100
Booth,80,70,40
Angers,50,70,30
Malmon,30,20,20
Hollick,20,80,60
Baer,30,60,70
Huehnergard,90,90,50
Hanke,100,30,80
Dinning,50,80,40
Cripps,40,50,20
Stone,40,90,50
Shabelsky,60,30,50
Guadagno,70,100,90
Lauterbach,70,60,40
Fries,40,70,40
Casarano,100,60,50
Sigini,60,90,10
Wiberg,20,50,80
Mastromarino,40,30,10
Heskett,10,100,60
Bower,30,20,90
Sacchetti,50,10,60
Ahsan,100,60,50
Campbell,30,40,30
Adams,100,30,10
Peckham,70,30,50
Agro',70,10,60
Langman,20,10,70
Frei,10,70,40
Brzycki,80,20,80
Gonzalez,80,20,90
Leal,30,10,60
Mayer,90,80,70
Suchoff,60,70,90
Quintilian,30,90,70
Hillenbach,10,40,10
Kohl,50,60,10
Seneca,20,50,80
rivera,80,10,60
Selman,90,40,20
Schama,70,80,70
Whinston,10,50,70
Capewell,30,40,20
Shefte,10,60,70
Ray,60,40,20
Kalavrezou,40,60,80
Carey,20,70,90
Secor,60,90,80
King,100,20,10
Plous,30,20,80
Helgerson,50,10,40
O'connor,90,40,30
Like,80,30,90
Lonergan,20,10,60
Bird,70,30,40
Dautzenberg,20,60,80
Sutherland,20,100,10
Nirenberg,30,100,40
Lillian,10,100,30
Fortunato,20,30,40
Palacio,30,10,50
Moroianu,30,30,60
Picardi,70,70,60
Vaccina,30,70,70
Gorelova,90,40,40
Hooper,80,40,100
Plauger,60,80,50
Rousseau,20,40,50
Gaylin,30,10,10
O'sullivan,100,80,100
Dryden,50,100,30
Feli,50,90,100
Goodheart,80,30,40
Ascolani,10,80,80
Stott,10,90,10
Sterne,40,100,50
Montanari,60,30,80
Paden,80,80,20
Odette,30,60,60
Finkelstein,50,10,20
Chew-Ogi,90,20,70
Nadal-Ginard,90,10,30
Chartoff,70,60,30
Fido,20,30,30
MacGibbon,10,90,90
Korsman,80,90,40
Marcus,30,30,40
Kishi,80,40,10
Fortini,100,20,80
Rabinowitz,20,80,40
Poznauskis,20,70,70
Howell,70,40,80
Thyne,80,90,40
Machiavelli,20,50,90
Thibault,50,90,30
Baughman,50,80,70
Hansen,50,30,70
Fuerst,80,90,50
Pasquino,20,20,90
Serpa,100,60,10
Fung,30,60,90
Denham,100,90,70
Atkinson,20,10,60
Stromberg,70,10,100
Marasini,30,20,70
Ilacqua,10,20,20
Nipson,40,20,70
Deeley,20,40,80
Kozlowski,50,30,90
Keithley,40,50,70
dean,10,40,30
Landenna,80,50,20
Blendon,70,70,100
Brant,90,90,70
Sebastiani,70,80,40
Watowich,70,100,90
Dzur,80,60,90
Klotz,20,60,30
Berkowitz,40,100,70
Narahara,80,30,40
Heydarpour,60,20,70
Corrsin,100,100,60
Brandeis,90,40,50
Merlini,50,90,20
Oldford,70,40,60
Soto-Ramirez,30,70,60
Dehaven,80,70,20
Bissen,20,60,70
Petrie,20,20,90
Hochschild,90,50,10
Leith,50,40,10
Reichenbach,40,80,80
